,EAN,amount,brand,capacity,category,description,extras,image_url,ingredients,origin,price,seller,storage,title,url,weight
52, 5903263527077, 1 l             ,MIX Kwidzyn, 1 l             ,napoje,<strong>Napój jabłkowo-miętowy</strong>,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/1486.png'],,,,Swiadome zakupy,,Napój jabłkowo-miętowy Dzień i Noc,"http://www.swiadomezakupy.pl/products/view/1485
",
53,, 1 l             ,Fortuna, 1 l             ,napoje,"woda, sok odtworzony z zagęszczonego soku oraz przecier ze śliwek (30%),
 syrop glukozowo-fruktozowy, kwas cytrynowy - regulator kwasowości.							","{'nutritional': '', 'package': ' karton \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/283.png'],,,,Swiadome zakupy,,nektar śliwkowy 1L,"http://www.swiadomezakupy.pl/products/view/292
",
54, 5900541001212, 15 l             ,Żywiec Zdrój, 15 l             ,napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3410.jpg'],,,,Swiadome zakupy,,ŻYWIEC ZDRÓJ Napój niegazowany o smaku malinowym,"http://www.swiadomezakupy.pl/products/view/3382
",
55, 5902078003202, 700 ml             ,Cisowianka, 700 ml             ,napoje,"CISOWIANKA Sport niegazowana to naturalna, średniozmineralizowana woda mineralna							","{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5284.jpg'],,,,Swiadome zakupy,,Naturalna woda mineralna niegazowana sport,"http://www.swiadomezakupy.pl/products/view/5230
",
56, 5904215922414, 1 l             ,Gomar Pińczów, 1 l             ,napoje, ,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/1711.jpg'],,,,Swiadome zakupy,,Sok  marchw.-bananowo-jabłkowy    Michaś,"http://www.swiadomezakupy.pl/products/view/1682
",
57,, 300 ml             ,Fortuna, 300 ml             ,napoje,"koncentrat i przecier z pomidorów (100%), woda, sól, kwas cytrynowy - 
regulator kwasowości, naturalny aromat Zioła Włoskie, przyprawy.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/289.png'],,,,Swiadome zakupy,,sok 100% pomidorowy z ziołami włoskimi 300ml,"http://www.swiadomezakupy.pl/products/view/298
",
58,, 1 l             ,dr Witt, 1 l             ,napoje,"woda, soki odtworzone z soków zagęszczonych i przeciery z: jabłek (21%) 
oraz ananasów, limonek, kiwi, winogron, opuncji figowej (w różnych 
proporcjach), cukier (A) i/lub syrop glukozowo-fruktozowy (B), kwas 
cytrynowy i cytrynian trisodowy - regulatory kwasowości, guma guar 
i guma ksantanowa - stabilizatory, substancje wzbogacajace witamina  E, 
witamina  C, tiamina, ryboflawina, niacyna, witamina B6, kwas foliowy, 
witamina  B12, biotyna, kwas pantotenowy, barwniki - kurkumina, 
kompleksy miedziowe chlorofilin i β-karoten, aromaty.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/208.png'],,,,Swiadome zakupy,,multiwitamina zielona - witalność 1L,"http://www.swiadomezakupy.pl/products/view/217
",
59,, 1 l             ,Fortuna, 1 l             ,napoje,"soki odtworzone z soków zagęszczonych i przeciery z: winogron, marchwi 
31%, jabłek 31%, malin 1%, cytryn, woda, witamina C i witamina E - 
substancje wzbogacające, aromat.							","{'nutritional': '', 'package': ' karton \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/298.png'],,,,Swiadome zakupy,,marchew jabłko malina 1L Karotka,"http://www.swiadomezakupy.pl/products/view/307
",
60, 5901067451024, 300 ml             ,Kubuś, 300 ml             ,napoje,"<div class=""ingredients""><h4>Składniki</h4><div>przeciery i soki z: 
bananów, marchwi Mazurska i jabłek, woda, syrop glukozowo - fruktozowy, 
regulator kwasowości- kwas cytrynowy, substancja wzbogacająca- witamina C</div></div>","{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4789.jpg'],,,,Swiadome zakupy,,Sok bananowo-marchwiowo-jabłkowy ,"http://www.swiadomezakupy.pl/products/view/4749
",
61, 5900334006233, 2 l             ,Tymbark, 2 l             ,napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/2939.jpg'],,,,Swiadome zakupy,,Napój owocowy wiśnia jabłko ,"http://www.swiadomezakupy.pl/products/view/2916
",
62, 5900541001861," 1,5 l             ",Żywiec Zdrój," 1,5 l             ",napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3415.jpg'],,,,Swiadome zakupy,,ŻYWIEC ZDRÓJ Napój niegazowany o smaku czarnej porzeczki ,"http://www.swiadomezakupy.pl/products/view/3387
",
63, 5903263527145, 1 l             ,MIX Kwidzyn, 1 l             ,napoje,<strong>Sok pomidorowy</strong>,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/1494.png'],,,,Swiadome zakupy,,Sok pomidorowy,"http://www.swiadomezakupy.pl/products/view/1493
",
64, 5900497020909, 330 ml             ,Pepsi, 330 ml             ,napoje, ,"{'nutritional': '', 'package': ' puszka aluminiowa \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3393.jpg'],,,,Swiadome zakupy,,PEPSI LIGHT Napój gazowany,"http://www.swiadomezakupy.pl/products/view/3365
",
65, 5903263527138, 1 l             ,MIX Kwidzyn, 1 l             ,napoje,<strong>Sok pomarańczowy</strong>,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/1493.png'],,,,Swiadome zakupy,,Sok pomarańczowy,"http://www.swiadomezakupy.pl/products/view/1492
",
66, 5900497112406, 330 ml             ,Pepsi, 330 ml             ,napoje, ,"{'nutritional': '', 'package': ' puszka aluminiowa \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3394.jpg'],,,,Swiadome zakupy,,PEPSI TWIST Napój gazowany o smaku cytrynowym,"http://www.swiadomezakupy.pl/products/view/3366
",
67, 5901115000068," 1,5 l             ",Kryniczanka," 1,5 l             ",napoje,"Naturalna woda 
mineralna niegazowana Kryniczanka posiada niezbędną dla organizmu ilość 
magnezu, potasu i wielu innych mikroelementów poprzez co łagodzi stany 
stresowe i nadmierną pobudliwość. Działa przeciwzapalnie i 
przeciwuczuleniowo.się negatywnie na kondycji całego organizmu. Pełni on
 również ochronną rolę w stosunku do ekotoksyn środowiskowych. Niedobory
 magnezu powodują bóle głowy, brak koncentracji, kołatanie serca.","{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5469.jpg'],,,,Swiadome zakupy,, Naturalna woda mineralna niegazowana ,"http://www.swiadomezakupy.pl/products/view/5416
",
68, 5901115000099," 1,5 l             ",Kryniczanka," 1,5 l             ",napoje,"Woda o 
właściwościach leczniczych, szczególnie polecana osobom z przewlekłymi 
nieżytami układu pokarmowego. Jej regularne picie sprawia, że organizm 
wydala szkodliwe dla niego substancje oraz toksyny. Eliminuje napięcie i
 nadmierna pobudliwość. Wykazuje się właściwościami przeciwzapalnymi i 
przeciwuczuleniowymi. Duża zawartość wapnia wzmacnia kości, dlatego 
powinni ją spożywać nie tylko ludzie młodzi, ale również ci po 
przebytych urazach i złamaniach.","{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5470.jpg'],,,,Swiadome zakupy,,Mineralna woda lecznicza Słotwinka,"http://www.swiadomezakupy.pl/products/view/5417
",
69,, 250 ml             ,Łowicz, 250 ml             ,napoje,"sok z owoców dzikiej róży z zagęszczonego soku z owoców dzikiej róży 
(57%), cukier, woda, kwas cytrynowy-regulator kwasowości, aromat.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/349.png'],,,,Swiadome zakupy,,syrop dzika róża 250ml,"http://www.swiadomezakupy.pl/products/view/358
",
70,, 300 ml             ,Tarczyn, 300 ml             ,napoje,"woda, cukier (A) i/lub syrop glukozowo-fruktozowy (B), soki odtworzone 
z soków zagęszczonych i przeciery z: truskawek (19%), jabłek (12%), kwas
 cytrynowy - regulator kwasowości, antocyjany - barwnik, witamina C - 
przeciwutleniacz, aromaty. A, B - w zależności od użytych składników, 
patrz nadruk nad etykietą na szyjce butelki.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/242.png'],,,,Swiadome zakupy,,truskawka z jabłkiem 300ml,"http://www.swiadomezakupy.pl/products/view/250
",
71,, 1 l             ,Tarczyn, 1 l             ,napoje,"woda, cukier, syrop glukozowo-fruktozowy, soki odtworzone z soków 
zagęszczonych i przeciery (20%) z: jabłek, ananasów, kiwi, cytryn, 
opuncji, ekstrakt z eukaliptusa, regulator kwasowości - kwas cytrynowy, 
substancje wzbogacające - zestaw witamin, (A, E, C, tiamina, 
ryboflawina, niacyna, B6, folacyna, B12, biotyna, kwas pantotenowy), 
barwniki - kompleksy miedziowe chlorofilin i kurkumina, aromat.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/249.png'],,,,Swiadome zakupy,,multiwitamina zielona 1L,"http://www.swiadomezakupy.pl/products/view/257
",
72, 5900497012126," 1,5 l             ",Lipton," 1,5 l             ",napoje,"<h3 id=""skladniki"">Składniki</h3>","{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5504.jpg'],,,,Swiadome zakupy,,ICE TEA Raspberry Napój niegazowany,"http://www.swiadomezakupy.pl/products/view/5452
",
73, 5901115000815, 500 ml             ,Kryniczanka, 500 ml             ,napoje,"JAN - mineralna woda lecznicza  jest silnie hipoosmotyczną szczawą 
wodorowęglanowo-wapniową z zawartością chlorków, bardzo moczopędną, 
idealną w leczeniu kamicy nerkowej. Stosowana również w leczeniu innych 
schorzeń nerek i dróg moczowych oraz miażdżycy i cukrzycy (w połączeniu z
 wodą Zuber) gdyż obniża wydatnie poziom cholesterolu i cukru we krwi.							","{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5474.jpg'],,,,Swiadome zakupy,,Mineralna woda lecznicza Jan ,"http://www.swiadomezakupy.pl/products/view/5421
",
74, 5900956100616, 420 ml             ,Herbapol, 420 ml             ,napoje,"<div class=""ingredients""><h4>Składniki</h4><div>syrop 
glukozowo-fruktozowy, woda, zagęszczony sok aroniowy, kwas cytrynowy, 
kwiat lipy, zagęszczony sok malinowy, kwas askorbinowy, aromaty</div></div>","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4552.jpg'],,,,Swiadome zakupy,,Syrop malinowy z lipą ,"http://www.swiadomezakupy.pl/products/view/4515
",
75, 5900334012784, 1 l             ,Tymbark, 1 l             ,napoje, ,"{'nutritional': '', 'package': ' karton \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/2934.jpg'],,,,Swiadome zakupy,,Sok 100% biały grejpfrut,"http://www.swiadomezakupy.pl/products/view/2911
",
76, 5904215924104, 640 gram             ,Gomar Pińczów, 640 gram             ,napoje, ,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/1764.jpg'],,,,Swiadome zakupy,, Syrop malina-róża,"http://www.swiadomezakupy.pl/products/view/1735
",
77, 4038375024945, 1 l             ,Natumi, 1 l             ,napoje,"<div class=""ingredients""><h4>Składniki</h4><div>woda, pełne ziarno owsa 
(10%), syrop kukurydziany, kakao (1,3%), olej słonecznikowy, algi 
morskie (Lithothamnium - 0,4%), guma guar, sól morska. Produkty 
ekologiczne, objęte certyfikatem kontroli DE-013.</div></div>","{'nutritional': '', 'package': ' karton \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4817.jpg'],,,,Swiadome zakupy,,hafer choco Napój Owsiano-Czekoladowy z Wapniem BIO ,"http://www.swiadomezakupy.pl/products/view/4778
",
78,, 1 l             ,Tarczyn, 1 l             ,napoje,"woda, cukier, syrop glukozowo-fruktozowy, soki odtworzone 
z zagęszczonych soków i przeciery (20%) z: jabłek, pomarańczy, aronii, 
czerwonych grejpfrutów, granatów, winogron, kwas cytrynowy - regulator 
kwasowości, stabilizatory - guma guar i guma ksantanowa, zestaw witamin 
(C, tiamina, ryboflawina, niacyna, B6, folacyna, B12) - substancje 
wzbogacające, aromaty.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/247.png'],,,,Swiadome zakupy,,multiwitamina czerwona 1L,"http://www.swiadomezakupy.pl/products/view/255
",
79,, 300 ml             ,Fortuna, 300 ml             ,napoje,"koncentrat i przecier z pomidorów (60,1%), sok z buraków czerwonych 
wyprodukowany z soku zagęszczonego (12,8%), przecier z: marchwi (7,2%), 
przecier z selera, przecier z cebuli (6,5%), przecier z pietruszki 
(3,3%), przecier z papryki czerwonej (3%), przecier z czosnku, sól, kwas
 cytrynowy - regulator kwasowości, witamina C - substancja wzbogacająca,
 ekstrakt z żeń-szenia, naturalne zioła i przyprawy.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/297.png'],,,,Swiadome zakupy,,sok WW+ żeń-szeń 300ml,"http://www.swiadomezakupy.pl/products/view/306
",
80, 5900334005601, 500 l             ,Tymbark, 500 l             ,napoje,"<span itemprop=""description""><h5>Składniki: przeciery i soki (91%) z: marchwi, pomidorów (30%), jabłek, pietruszki, brokułów, papryki (1%), cebuli, oliwki (0,5%)woda, sól morskawitamina C pieprz czarny, bazylia, ekstrakt z ziół włoskich</h5></span>","{'nutritional': '', 'package': ' karton \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/2920.jpg'],,,,Swiadome zakupy,,Sok z warzyw i owoców Vega Śródziemnomorski Ogród ,"http://www.swiadomezakupy.pl/products/view/2897
",
81,, 440 ml             ,Łowicz, 440 ml             ,napoje,"cukier, syrop glukozowo-fruktozowy, woda, zagęszczony sok wieloowocowy, 
65% zagęszczony sok malinowy (0,3 %), antocyjany, karmel - barwniki, 
kwas cytrynowy - regulator kwasowości,  witamina C - substancja 
wzbogacająca, aromat.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/338.png'],,,,Swiadome zakupy,,syrop malina 440ml,"http://www.swiadomezakupy.pl/products/view/347
",
82, 5900497601504," 1,5 l             ",Lipton," 1,5 l             ",napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5497.jpg'],,,,Swiadome zakupy,,ICE TEA Lemon Napój niegazowany,"http://www.swiadomezakupy.pl/products/view/5444
",
83, 5902078004605, 330 ml             ,Cisowianka, 330 ml             ,napoje, ,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5293.jpg'],,,,Swiadome zakupy,,Perlage Naturalna woda mineralna gazowana ,"http://www.swiadomezakupy.pl/products/view/5239
",
84, 5900956100661, 420 ml             ,Herbapol, 420 ml             ,napoje,"<div class=""ingredients""><h4>Składniki</h4><div>cukier, woda, 
zagęszczony sok aroniowy, kwas cytrynowy - regulator kwasowości, 
zagęszczony sok truskawkowy, witamina C - substancja wzbogacająca, 
aromat</div></div>","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4561.jpg'],,,,Swiadome zakupy,,Syrop truskawka,"http://www.swiadomezakupy.pl/products/view/4524
",
85, 5901886016077, 300 ml             ,Pysio, 300 ml             ,napoje,"Skład: woda, soki odtworzone z soków zagęszczonych i przeciery z: bananów 
(21%), marchwi, jabłek, brzoskwiń (0,5%), gruszek (0,3%), dyni, syrop 
glukozowo-fruktozowy, kwas cytrynowy i kwas jabłkowy - regulatory 
kwasowości, witamina C - substancja wzbogacająca, kurkumina-barwnik, 
aromaty.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/255.png'],,,,Swiadome zakupy,,napój Banan - brzoskwinia - gruszka,"http://www.swiadomezakupy.pl/products/view/263
",
86, 5901067470018, 400 ml             ,Kubuś, 400 ml             ,napoje,"<div class=""ingredients""><h4>Składniki</h4><div>woda, soki z 
zagęszczonych soków (20%) z: marchwi (11%), jabłek, malin (3%) i 
limetek, syrop glukozowo-fruktozowy, regulator kwasowości - kwas 
cytrynowy, witamiy A, C i E, aromaty</div></div>","{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4787.jpg'],,,,Swiadome zakupy,,Play Napój marchew-malina ,"http://www.swiadomezakupy.pl/products/view/4747
",
87, 5900334000477, 500 ml             ,Tymbark, 500 ml             ,napoje,"<span itemprop=""description""><h5>Składniki: woda, soki z zagęszczonych soków z: pomarańczy (19%) i brzoskwiń (1%), cukier
 (D) i/lub syrop glukozowo-fruktozowy (G), (D,G - w zależności od 
użytego składnika: patrz nadruk na etykiecie lub w dolnej części 
butelki), koncentrat cytrynowy, aromaty, przeciwutleniacz - kwas askorbinowy, barwnik - beta-karoten</h5></span>","{'nutritional': '', 'package': ' beczka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/2942.jpg'],,,,Swiadome zakupy,,Napój owocowy pomarańcza brzoskwinia ,"http://www.swiadomezakupy.pl/products/view/2919
",
88, 5900500028212, 200 ml             ,Hortex, 200 ml             ,napoje,"<div class=""ingredients""><h4>Składniki</h4><div>soki wyprodukowane z soków zagęszczonych: jabłkowy, winogronowy, wiśniowy, z czarnych porzeczek, aroniowy, truskawkowy, malinowy</div></div>","{'nutritional': '', 'package': ' karton \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3181.jpg'],,,,Swiadome zakupy,,100% Sok wieloowocowy bez cukru Scooby Doo,"http://www.swiadomezakupy.pl/products/view/3150
",
89,, 500 ml             ,Fortuna, 500 ml             ,napoje,"woda, soki odtworzone z soków zagęszczonych (20%) z: jabłek, czerwonych 
winogron 2%, aronii i granatu 0,1%, syrop glukozowo-fruktozowy, kwas 
cytrynowy - regulator kwasowości, karmel amoniakalno siarczynowy - 
barwnik, aromat.							","{'nutritional': '', 'package': ' karton \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/306.png'],,,,Swiadome zakupy,,czerwone winogrono - granat 500ml,"http://www.swiadomezakupy.pl/products/view/315
",
90,, 250 ml             ,Łowicz, 250 ml             ,napoje,"cukier, woda, sok z malin z zagęszczonego soku z malin (38%), regulator 
kwasowości - kwas cytrynowy, aromat, substancje wzbogacające: witamina 
A, witamina D, witamina C, biotyna, niacyna, witamina E, kwas 
pantotenowy, ryboflawina, witamina B6, tiamina, kwas foliowy, witamina 
B12							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/350.png'],,,,Swiadome zakupy,,syrop malina z kompleksem witamin 250 ml,"http://www.swiadomezakupy.pl/products/view/359
",
91, 5449000004864, 2 l             ,Coca Cola, 2 l             ,napoje,"<span itemprop=""description"">Napój gazowany o smaku cytrynowym.</span>","{'nutritional': '\n                        Każda porcja 250 ml zawiera 105 kcal, 5 % GDA*\n                      , ', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}","['http://www.swiadomezakupy.pl/uploads/products/940/1610.jpg', 'http://www.swiadomezakupy.pl/uploads/products/940/1609.jpg']",,,,Swiadome zakupy,,Sprite Napój gazowany,"http://www.swiadomezakupy.pl/products/view/1590
",
